Layer Number,absolute_image_capture_timestamp,actual_ventilator_flow_rate,bottom_chamber_temperature,bottom_flow_rate,bottom_flow_temperature,build_chamber_position,build_plate_temperature,build_time,gas_loop_oxygen,glass_scale_temperature,laser_rail_temperature,layer_times,module_oxygen,powder_chamber_position,target_ventilator_flow_rate,top_chamber_temperature,top_flow_rate,top_flow_temperature,ventilator_speed
1140,1679056400,40.0173,29,40.010902,45,57,29,54.424015,4.87E-06,30,26,159.039,0,171,40,30,100.2438,31,36.868057
1141,1679056500,40.035034,29,40.030403,45,57.05,29,54.468193,4.87E-06,30,26,160.083,0,171.15,40,30,100.21157,31,36.855824
1142,1679056800,40.02211,29,40.010193,45,57.1,29,54.51266,4.87E-06,30,26,158.774,0,171.3,40,30,100.10465,31,36.830307
1143,1679056900,40.03691,29,40.019436,45,57.15,29,54.556767,2.04E-06,30,26,160.537,0,171.45,40,30,99.97446,31,36.815495
1144,1679057000,39.998978,29,39.993397,45,57.2,29,54.60136,2.04E-06,30,26,159.015,0,171.6,40,30,100.19728,31,36.883083
1145,1679057200,40.01302,29,40.002445,45,57.25,29,54.64553,2.04E-06,30,26,159.691,0,171.75,40,30,99.96223,31,36.865356
1146,1679057400,40.034237,29,40.01878,45,57.3,29,54.689888,2.04E-06,30,26,159.87,0,171.9,40,30,100.20163,31,36.848446
1147,1679057500,40.00199,29,40.00094,45,57.35,29,54.7343,2.04E-06,30,26,159.257,0,172.05,40,30,100.24071,31,36.854042
1148,1679057700,40.032917,29,40.033386,45,57.4,29,54.778534,2.04E-06,30,26,160.073,0,172.2,40,30,100.39561,31,36.858025
1149,1679057800,40.02783,29,40.019203,45,57.45,29,54.823,2.04E-06,30,25,159.825,0,172.35,40,30,100.42007,31,36.856842
1150,1679058000,40.025387,29,40.013165,45,57.5,29,54.867397,2.04E-06,30,26,158.775,0,172.5,40,30,100.27466,31,36.837646
1151,1679058200,40.029026,29,40.013397,45,57.55,29,54.9115,2.04E-06,30,26,160.1,0,172.65,40,30,100.406456,31,36.86288
1152,1679058300,40.010044,29,39.9969,45,57.6,29,54.95597,2.04E-06,30,26,159.214,0,172.8,40,30,100.56221,31,36.872093
1153,1679058400,40.028316,29,40.015278,45,57.65,29,55.0002,2.04E-06,29,26,159.786,0,172.95,40,30,100.190994,31,36.853165
1154,1679058700,40.03095,29,40.016106,45,57.7,29,55.044582,2.04E-06,30,26,160.166,0,173.1,40,30,100.2933,31,36.888237
1155,1679058800,40.02153,29,40.0104,45,57.75,29,55.089073,2.04E-06,30,26,158.834,0,173.25,40,30,100.17887,31,36.852642
1156,1679059000,40.011723,29,40.002686,45,57.8,29,55.133194,2.04E-06,30,26,160.388,0,173.4,40,30,100.18576,31,36.843246
1157,1679059100,40.01363,29,40.00785,45,57.85,29,55.177746,2.04E-06,30,26,158.862,0,173.55,40,30,100.15168,31,36.856613
1158,1679059300,40.0261,29,40.010075,45,57.9,29,55.221874,2.04E-06,30,26,159.75,0,173.7,40,30,100.1356,31,36.82712
1159,1679059500,40.02412,29,40.01391,45,57.95,29,55.26625,2.04E-06,30,26,160.166,0,173.85,40,30,100.041626,31,36.8399
1160,1679059600,40.00197,29,39.997055,45,58,29,55.31074,2.04E-06,30,26,159.119,0,174,40,30,100.17831,31,36.86265
1161,1679059700,40.01856,29,40.005154,45,58.05,29,55.35494,2.04E-06,30,26,159.548,0,174.15,40,30,100.23884,31,36.860283
1162,1679060000,40.011196,29,40.00316,45,58.1,29,55.399258,2.04E-06,30,26,159.576,0,174.3,40,30,100.5681,31,36.861336
1163,1679060100,40.0283,29,40.016582,45,58.15,29,55.443584,2.04E-06,30,26,159.313,0,174.45,40,30,100.40788,31,36.86306
1164,1679060200,40.003815,29,40.00028,45,58.2,29,55.48784,2.04E-06,30,26,159.653,0,174.6,40,30,100.46724,31,36.87073
1165,1679060400,40.01819,29,40.014267,45,58.25,29,55.53219,2.04E-06,30,26,159.958,0,174.75,40,30,100.56632,31,36.85716
1166,1679060600,40.00088,29,39.99952,45,58.3,29,55.576622,2.04E-06,30,26,159.833,0,174.9,40,30,100.44024,31,36.88717
1167,1679060700,40.015068,29,40.005962,45,58.35,29,55.621017,2.04E-06,30,26,159.584,0,175.05,40,30,100.31078,31,36.891594
1168,1679060900,40.02363,29,40.0102,45,58.4,29,55.665348,2.04E-06,30,26,159.486,0,175.2,40,30,100.36698,31,36.864098
1169,1679061000,40.00343,29,39.99367,45,58.45,29,55.70965,2.04E-06,30,26,160.064,0,175.35,40,30,100.08873,31,36.86801
1170,1679061200,40.029976,29,40.020683,45,58.5,29,55.754112,2.04E-06,30,26,159.075,0,175.5,40,30,100.0134,31,36.860985
1171,1679061400,40.021282,29,40.020252,45,58.55,29,55.798298,2.04E-06,30,26,158.875,0,175.65,40,30,100.197464,31,36.8218
1172,1679061500,40.029743,29,40.0208,45,58.6,29,55.84243,2.04E-06,30,26,159.916,0,175.8,40,30,100.02939,31,36.846313
1173,1679061600,40.02572,29,40.02672,45,58.65,29,55.886852,2.04E-06,30,26,160.048,0,175.95,40,30,100.17097,31,36.84549
1174,1679061900,40.025375,29,40.029865,45,58.7,29,55.93131,2.04E-06,30,26,159.013,0,176.1,40,30,100.19472,31,36.82527
1175,1679062000,40.03671,29,40.026527,45,58.75,29,55.97548,9.32E-06,30,26,159.773,0,176.25,40,30,100.41995,31,36.8466
1176,1679062100,40.028416,29,40.013954,45,58.8,29,56.01986,9.32E-06,30,26,160.166,0,176.4,40,30,100.41608,31,36.82561
1177,1679062300,40.03256,29,40.016304,45,58.85,29,56.06435,9.32E-06,30,26,159.267,0,176.55,40,30,100.40254,31,36.833725
1178,1679062500,40.0055,29,39.98938,45,58.9,29,56.108593,9.32E-06,30,26,159.567,0,176.7,40,30,100.411705,31,36.805687
1179,1679062700,40.02906,29,40.017765,45,58.95,29,56.152916,9.32E-06,30,26,158.9,0,176.85,40,30,100.454636,31,36.816933
1180,1679062800,40.027557,29,40.02978,45,59,29,56.197056,9.32E-06,30,26,160.266,0,177,40,30,100.298485,31,36.805485
1181,1679062900,40.023712,29,40.010384,45,59.05,29,56.241573,9.32E-06,30,26,159.584,0,177.15,40,30,100.20929,31,36.846996
1182,1679063200,40.03504,29,40.02463,45,59.1,29,56.285904,8.85E-07,30,26,159.35,0,177.3,40,30,100.15509,31,36.81946
1183,1679063300,40.018547,29,40.010532,45,59.15,29,56.330166,8.85E-07,30,26,159.114,0,177.45,40,30,100.21657,31,36.84309
1184,1679063400,40.013912,29,40.010292,45,59.2,29,56.374367,8.85E-07,30,26,159.686,0,177.6,40,30,100.18516,31,36.84468
1185,1679063600,40.011036,29,40.002228,45,59.25,29,56.418724,8.85E-07,30,26,159.171,0,177.75,40,30,100.10708,31,36.805363
1186,1679063800,40.01575,29,40.008682,45,59.3,29,56.462936,8.85E-07,30,26,160.095,0,177.9,40,30,100.27798,31,36.822266
1187,1679063900,40.0272,29,40.019413,45,59.35,29,56.50741,8.85E-07,30,26,158.834,0,178.05,40,30,100.211136,31,36.814312
1188,1679064000,40.008522,29,40.008266,45,59.4,29,56.55153,8.85E-07,30,26,160,0,178.2,40,30,100.303925,31,36.80661
1189,1679064200,40.024693,29,40.022797,45,59.45,29,56.595974,8.85E-07,30,26,159.388,0,178.35,40,30,100.39749,31,36.823204
1190,1679064400,40.02266,29,40.015644,45,59.5,29,56.640247,8.85E-07,30,26,159.612,0,178.5,40,30,100.32842,31,36.78304
1191,1679064600,40.023678,29,40.006992,45,59.55,29,56.68458,8.85E-07,30,26,159.3,0,178.65,40,30,100.5494,31,36.818943
1192,1679064700,40.009727,29,40.00497,45,59.6,29,56.728832,8.85E-07,30,26,159.866,0,178.8,40,30,100.53079,31,36.809986
1193,1679064800,40.032074,29,40.017025,45,59.65,29,56.77324,8.85E-07,30,26,159.167,0,178.95,40,30,100.69628,31,36.81172
1194,1679065000,40.019993,29,40.00902,45,59.7,29,56.817455,8.85E-07,30,26,160.5,0,179.1,40,30,100.483955,31,36.820618
1195,1679065200,40.028576,29,40.01754,45,59.75,29,56.862038,8.85E-07,30,26,158.5,0,179.25,40,30,100.345695,31,36.81921
1196,1679065300,40.013798,29,40.0012,45,59.8,29,56.906063,8.85E-07,30,26,159.854,0,179.4,40,30,100.29998,31,36.798233
1197,1679065500,40.021904,29,40.02044,45,59.85,29,56.95047,8.85E-07,30,26,159.713,0,179.55,40,30,100.21775,31,36.786995
1198,1679065600,40.023376,29,40.00694,45,59.9,29,56.994835,8.85E-07,30,26,159.183,0,179.7,40,30,100.306625,31,36.802757
1199,1679065900,40.028343,29,40.024357,45,59.95,29,57.03905,8.85E-07,30,26,160.083,0,179.85,40,30,100.22786,31,36.77374
1200,1679066000,40.01846,29,40.005123,45,60,29,57.08352,8.85E-07,30,26,159.934,0,180,40,30,100.17254,31,36.824326
1201,1679066100,40.024273,29,40.00974,45,60.05,29,57.127945,8.85E-07,30,26,159.2,0,180.15,40,30,99.87793,31,36.738884
1202,1679066200,40.02568,29,40.02226,45,60.1,29,57.172165,8.85E-07,30,26,159.7,0,180.3,40,30,100.11272,31,36.75476
1203,1679066500,40.011646,29,40.00276,45,60.15,29,57.216526,8.85E-07,30,26,158.863,0,180.45,40,30,100.37934,31,36.778015
1204,1679066600,40.02205,29,40.0185,45,60.2,29,57.26066,8.85E-07,30,26,160.037,0,180.6,40,30,100.3794,31,36.78578
1205,1679066800,40.03138,29,40.015594,45,60.25,29,57.30511,8.85E-07,30,26,159.4,0,180.75,40,30,100.34351,31,36.749775
1206,1679066900,40.009712,29,40.005478,45,60.3,29,57.34939,8.85E-07,30,26,158.533,0,180.9,40,30,100.40885,31,36.782394
1207,1679067100,40.029167,29,40.020653,45,60.35,29,57.393425,8.85E-07,30,26,160.238,0,181.05,40,30,100.50072,31,36.789474
1208,1679067300,40.019592,29,40.007412,45,60.4,29,57.437935,8.85E-07,30,26,160.143,0,181.2,40,30,100.46741,31,36.78667
1209,1679067400,40.025997,29,40.016476,45,60.45,29,57.48242,8.85E-07,30,26,158.886,0,181.35,40,30,100.527626,31,36.829994
1210,1679067500,40.012867,29,40.00009,45,60.5,29,57.526554,8.85E-07,30,26,160.025,0,181.5,40,30,100.05948,31,36.790127
1211,1679067800,40.00877,29,39.997047,45,60.55,29,57.571007,8.85E-07,30,26,158.875,0,181.65,40,30,100.29902,31,36.80993
1212,1679067900,40.025486,29,40.020115,45,60.6,29,57.61514,8.85E-07,30,26,160.333,0,181.8,40,30,100.239845,31,36.76227
1213,1679068000,40.038376,29,40.022865,45,60.65,29,57.659676,8.85E-07,30,26,159.042,0,181.95,40,30,100.29514,31,36.801544
1214,1679068200,40.020084,29,40.0114,45,60.7,29,57.703854,8.85E-07,30,26,158.839,0,182.1,40,30,100.336945,31,36.81362
1215,1679068400,40.020107,29,40.012466,45,60.75,29,57.747974,8.85E-07,30,26,160.071,0,182.25,40,30,100.289,31,36.774105
1216,1679068500,40.010834,29,40.00077,45,60.8,29,57.79244,8.85E-07,30,26,159.669,0,182.4,40,30,100.37859,31,36.773163
1217,1679068700,40.014854,29,40.006454,45,60.85,29,57.836792,8.85E-07,30,26,159.469,0,182.55,40,30,100.53599,31,36.798954
1218,1679068800,40.043053,29,40.035038,45,60.9,29,57.88109,8.85E-07,30,26,159.743,0,182.7,40,30,100.67642,31,36.80398
1219,1679069000,40.037487,29,40.022038,45,60.95,29,57.925465,8.85E-07,30,26,159.667,0,182.85,40,30,100.68611,31,36.797215
1220,1679069200,40.040974,29,40.030647,45,61,29,57.969814,8.85E-07,30,26,159.238,0,183,40,30,100.79299,31,36.798927
1221,1679069300,40.025066,29,40.018417,45,61.05,29,58.014046,8.85E-07,30,26,159.762,0,183.15,40,30,100.70473,31,36.788536
1222,1679069400,40.018253,29,40.004337,45,61.1,29,58.058426,8.85E-07,30,26,159.267,0,183.3,40,30,100.6393,31,36.79278
1223,1679069700,40.037205,29,40.02404,45,61.15,29,58.102665,8.85E-07,30,26,160,0,183.45,40,30,100.512924,31,36.763725
1224,1679069800,40.027264,29,40.01465,45,61.2,29,58.14711,8.85E-07,30,26,159.2,0,183.6,40,30,100.502884,31,36.738216
1225,1679070000,40.01965,29,40.010494,45,61.25,29,58.191334,8.85E-07,30,26,159.485,0,183.75,40,30,100.50484,31,36.749805
1226,1679070100,40.025383,29,40.025562,45,61.3,29,58.235634,8.85E-07,30,26,159.169,0,183.9,40,30,100.50784,31,36.75379
1227,1679070300,40.03709,29,40.020782,45,61.35,29,58.27985,8.85E-07,30,26,160.046,0,184.05,40,30,100.417244,31,36.741055
1228,1679070500,40.014023,29,40.01341,45,61.4,29,58.324306,8.85E-07,30,26,158.863,0,184.2,40,30,100.35366,31,36.73316
1229,1679070600,40.035007,29,40.024025,45,61.45,29,58.368435,8.85E-07,30,26,160.387,0,184.35,40,30,100.47827,31,36.74818
1230,1679070700,40.029976,30,40.01757,45,61.5,30,58.412987,8.85E-07,30,26,158.35,0,184.5,40,30,100.4185,31,36.732563
1231,1679071000,40.05049,29,40.037758,45,61.55,29,58.456974,8.85E-07,30,26,159.65,0,184.65,40,30,100.62174,31,36.736824
1232,1679071100,40.015594,29,40.002533,45,61.6,29,58.50132,8.85E-07,30,26,160.173,0,184.8,40,30,100.5516,31,36.736294
1233,1679071200,40.02368,29,40.01708,45,61.65,29,58.54581,8.85E-07,30,26,158.327,0,184.95,40,30,100.86387,31,36.805573
1234,1679071400,40.047657,29,40.039696,45,61.7,29,58.58979,8.85E-07,30,26,160.15,0,185.1,40,30,100.740005,32,36.695045
1235,1679071600,40.011066,30,40.00586,45,61.75,30,58.634277,8.85E-07,30,26,160.1,0,185.25,40,30,100.97876,31,36.82934
1236,1679071700,40.047325,29,40.03884,45,61.8,29,58.67875,8.85E-07,30,26,159.285,0,185.4,40,30,100.7646,31,36.78165
1237,1679071900,40.02882,30,40.016556,45,61.85,30,58.722996,8.85E-07,30,26,159.862,0,185.55,40,30,100.540016,31,36.775875
1238,1679072000,40.020786,30,40.009872,45,61.9,30,58.767403,8.85E-07,30,26,159.103,0,185.7,40,30,100.61583,31,36.76066
1239,1679072300,40.031467,29,40.023,45,61.95,29,58.811596,8.85E-07,30,26,159.55,0,185.85,40,30,100.49571,31,36.788548
1240,1679072400,40.03066,29,40.019768,45,62,29,58.855915,8.85E-07,30,26,160.1,0,186,40,30,100.37121,31,36.76788
1241,1679072500,40.04648,30,40.030807,45,62.05,30,58.90039,8.85E-07,30,26,159.266,0,186.15,40,30,100.46638,31,36.73292
1242,1679072600,40.019524,29,40.02059,45,62.1,29,58.94463,8.85E-07,30,26,159.584,0,186.3,40,30,100.33085,31,36.736435
1243,1679072900,40.03467,29,40.028687,45,62.15,29,58.988956,8.85E-07,30,26,159.632,0,186.45,40,30,100.37335,31,36.760777
1244,1679073000,40.028206,29,40.02019,45,62.2,29,59.033302,8.85E-07,30,26,159.518,0,186.6,40,30,100.561264,31,36.722378
1245,1679073200,40.042946,30,40.031673,45,62.25,30,59.07761,2.68E-05,30,26,160.1,0,186.75,40,30,100.59909,31,36.730907
1246,1679073300,40.029957,30,40.021397,45,62.3,30,59.12208,2.68E-05,30,26,159.045,0,186.9,40,30,100.61815,31,36.72508
1247,1679073500,40.022457,29,40.02782,45,62.35,29,59.166264,8.55E-05,30,26,159.762,0,187.05,40,30,100.71588,31,36.73692
1248,1679073700,40.00796,30,39.988285,45,62.4,30,59.21064,8.55E-05,30,26,160.359,0,187.2,40,30,100.737465,32,36.728897
1249,1679073800,40.017677,30,40.010925,45,62.45,30,59.255184,1.38E-05,30,26,158.734,0,187.35,40,30,100.738,31,36.73165
1250,1679073900,40.0491,29,40.04532,45,62.5,29,59.29928,1.38E-05,30,25,159.544,0,187.5,40,30,100.94352,31,36.774845
1251,1679074200,40.022335,29,40.011364,45,62.55,29,59.343597,1.38E-05,30,26,159.965,0,187.65,40,30,100.571304,32,36.702545
1252,1679074300,40.029427,29,40.010014,45,62.6,29,59.38803,1.38E-05,30,26,159.491,0,187.8,40,30,100.30253,31,36.69327
1253,1679074400,40.02214,29,40.01141,45,62.65,29,59.432335,1.38E-05,30,25,160.266,0,187.95,40,30,100.50637,31,36.740677
1254,1679074600,40.026066,29,40.027058,45,62.7,29,59.476852,5.35E-06,30,26,159.048,0,188.1,40,30,100.33742,31,36.727554
1255,1679074800,40.01904,30,40.006535,45,62.75,30,59.52103,5.35E-06,30,26,159.619,0,188.25,40,30,100.27416,31,36.698444
1256,1679075000,40.02162,29,40.010475,45,62.8,29,59.56537,5.35E-06,30,26,159.083,0,188.4,40,30,100.233444,31,36.685135
1257,1679075100,40.01149,30,39.9945,45,62.85,30,59.60956,5.35E-06,30,26,159.084,0,188.55,40,30,100.40313,31,36.711403
1258,1679075200,40.038986,29,40.024475,45,62.9,29,59.65375,5.35E-06,30,26,160.038,0,188.7,40,30,100.532104,31,36.706593
1259,1679075500,40.033558,30,40.020714,45,62.95,30,59.698204,5.35E-06,30,26,160.344,0,188.85,40,30,100.76246,31,36.755737
1260,1679075600,40.025105,30,40.015472,45,63,30,59.742744,5.35E-06,30,26,158.832,0,189,40,30,100.48596,32,36.706326
1261,1679075700,40.024044,29,40.011406,45,63.05,29,59.786865,5.35E-06,30,26,160.18,0,189.15,40,30,100.8409,31,36.713993
1262,1679075800,40.05027,29,40.032166,45,63.1,29,59.83136,5.35E-06,30,26,159.606,0,189.3,40,30,100.85759,31,36.73849
1263,1679076100,40.017376,29,40.00399,45,63.15,29,59.875694,5.35E-06,30,26,159.454,0,189.45,40,30,100.75012,31,36.698696
1264,1679076200,40.023148,29,40.03055,45,63.2,29,59.919987,5.35E-06,30,26,159.974,0,189.6,40,30,100.74812,31,36.725117
1265,1679076400,40.021812,30,40.01374,45,63.25,30,59.964424,5.35E-06,30,26,158.872,0,189.75,40,30,100.548386,31,36.72424
1266,1679076500,40.045197,29,40.028965,45,63.3,29,60.008556,5.35E-06,30,26,159.616,0,189.9,40,30,100.59892,31,36.734344
1267,1679076600,40.019253,29,40.007133,45,63.35,29,60.052895,5.35E-06,30,26,160.234,0,190.05,40,30,100.312485,31,36.674713
1268,1679076900,40.030216,29,40.01829,45,63.4,29,60.097404,5.35E-06,30,26,159.225,0,190.2,40,30,100.424385,31,36.701412
1269,1679077000,40.036312,29,40.011467,45,63.45,29,60.141632,5.05E-05,30,26,159.894,0,190.35,40,30,100.12138,31,36.645737
1270,1679077100,40.016857,29,40.007095,45,63.5,29,60.186047,1.41E-06,30,26,159.412,0,190.5,40,30,100.25215,31,36.63703
1271,1679077200,40.02724,29,40.02725,45,63.55,29,60.230328,1.41E-06,30,26,159.707,0,190.65,40,30,100.33676,31,36.69116
1272,1679077500,40.02658,29,40.01318,45,63.6,29,60.274693,1.41E-06,30,26,159.817,0,190.8,40,30,100.5581,31,36.710182
1273,1679077600,40.024635,29,40.00724,45,63.65,29,60.319084,1.41E-06,30,26,158.628,0,190.95,40,30,100.587265,31,36.675613
1274,1679077800,40.016464,29,39.999775,45,63.7,29,60.363148,1.41E-06,29,26,159.611,0,191.1,40,30,100.62765,31,36.661488
1275,1679077900,40.00897,29,40.002758,45,63.75,29,60.407486,1.41E-06,30,26,159.656,0,191.25,40,30,100.686195,31,36.693554
1276,1679078100,40.00905,29,40.006584,45,63.8,29,60.45183,1.41E-06,30,26,159.685,0,191.4,40,30,100.755104,31,36.648308
1277,1679078300,40.01877,29,40.015736,45,63.85,29,60.49619,1.41E-06,30,26,159.669,0,191.55,40,30,100.71468,31,36.703358
1278,1679078400,40.019356,29,40.008686,45,63.9,29,60.540543,1.41E-06,30,26,159.773,0,191.7,40,30,100.53306,31,36.682262
1279,1679078500,40.01033,29,40.008965,45,63.95,29,60.584923,1.41E-06,29,26,159.673,0,191.85,40,30,100.435005,31,36.642082
1280,1679078800,40.022953,29,40.00502,45,64,29,60.629276,1.41E-06,30,26,159.7,0,192,40,30,100.3639,31,36.67378
1281,1679078900,39.988422,29,39.985104,45,64.05,29,60.673637,1.41E-06,30,26,159.4,0,192.15,40,30,100.16749,31,36.603012
1282,1679079000,40.029842,29,40.02596,45,64.1,29,60.71792,1.41E-06,30,26,159.342,0,192.3,40,30,100.43124,31,36.667862
1283,1679079200,40.02668,29,40.01478,45,64.15,29,60.762177,1.41E-06,30,26,160.074,0,192.45,40,30,100.283,31,36.649662
1284,1679079400,40.005272,29,40.001236,45,64.2,29,60.806644,1.41E-06,30,26,158.95,0,192.6,40,30,100.26548,31,36.606544
1285,1679079600,40.019077,29,40.010532,45,64.25,29,60.850796,1.41E-06,30,26,159.722,0,192.75,40,30,100.45373,31,36.60287
1286,1679079700,39.99625,29,39.994473,45,64.3,29,60.895164,1.41E-06,30,26,159.662,0,192.9,40,30,100.34606,31,36.587917
1287,1679079800,40.003716,29,40.000145,45,64.35,29,60.939514,1.41E-06,30,26,159.416,0,193.05,40,30,100.61532,31,36.631218
1288,1679080100,40.02591,29,40.020046,45,64.4,29,60.983795,1.41E-06,30,26,159.879,0,193.2,40,30,100.52751,31,36.605938
1289,1679080200,40.0247,29,40.024403,45,64.45,29,61.028206,1.41E-06,30,26,159.169,0,193.35,40,30,100.74386,31,36.622715
1290,1679080300,40.008488,29,39.994976,45,64.5,29,61.072422,1.41E-06,30,26,159.209,0,193.5,40,30,100.611984,31,36.636875
1291,1679080400,40.020657,29,40.01247,45,64.55,29,61.116646,1.41E-06,30,26,159.952,0,193.65,40,30,100.684044,31,36.631603
1292,1679080700,40.005672,29,39.9998,45,64.6,29,61.161076,1.41E-06,30,26,159.072,0,193.8,40,30,100.54305,31,36.632553
1293,1679080800,39.990334,29,39.98898,45,64.65,29,61.20526,1.41E-06,30,26,159.928,0,193.95,40,30,100.41693,31,36.5822
1294,1679081000,40.009815,29,40.011738,45,64.7,29,61.249687,1.41E-06,30,26,159.663,0,194.1,40,30,100.41197,31,36.59792
1295,1679081100,40.015553,29,40.01495,45,64.75,29,61.294037,1.41E-06,30,26,160.176,0,194.25,40,30,100.42441,31,36.603394
1296,1679081300,40.00727,29,39.99791,45,64.8,29,61.33853,1.41E-06,30,26,160.086,0,194.4,40,30,100.18688,31,36.57919
1297,1679081500,40.022205,29,40.018803,45,64.85,29,61.383,1.41E-06,30,26,158.771,0,194.55,40,30,100.45117,31,36.625404
1298,1679081600,40.005024,29,40.001472,45,64.9,29,61.427105,1.41E-06,30,26,160.214,0,194.7,40,30,100.26261,31,36.59945
1299,1679081700,39.99762,29,39.996857,45,64.95,29,61.471607,1.41E-06,30,26,159.072,0,194.85,40,30,100.30253,31,36.59704
1300,1679082000,40.01184,29,40.005054,45,65,29,61.515793,1.41E-06,30,26,159.109,0,195,40,30,100.45754,31,36.567974
1301,1679082100,40.000183,29,40.000217,45,65.05,29,61.55999,1.41E-06,30,26,160.2,0,195.15,40,30,100.53216,31,36.564014
1302,1679082200,40.01035,29,40.00008,45,65.1,29,61.604492,1.41E-06,30,25,159.778,0,195.3,40,30,100.5477,31,36.560013
1303,1679082400,39.989452,29,39.985832,45,65.15,29,61.648872,1.41E-06,29,26,159.656,0,195.45,40,30,100.643005,31,36.567368
1304,1679082600,40.001976,29,39.995018,45,65.2,29,61.693222,1.41E-06,30,26,159.775,0,195.6,40,30,100.49169,31,36.553917
1305,1679082800,39.98929,29,39.98585,45,65.25,29,61.737606,1.41E-06,30,26,159.41,0,195.75,40,30,100.4465,31,36.55574
1306,1679082900,40.016857,29,40.010765,45,65.3,29,61.781883,1.41E-06,30,26,159.34,0,195.9,40,30,100.47328,31,36.555794
1307,1679083000,39.997726,29,39.99812,45,65.35,29,61.826145,1.41E-06,30,26,159.808,0,196.05,40,30,100.3504,31,36.544914
1308,1679083300,39.990673,29,39.994717,45,65.4,29,61.870537,1.41E-06,30,26,159.027,0,196.2,40,30,100.24313,31,36.54023
1309,1679083400,40.007225,29,40.002544,45,65.45,29,61.91471,1.41E-06,30,26,159.776,0,196.35,40,30,100.35126,31,36.578182
1310,1679083500,40.006584,29,39.991615,45,65.5,29,61.959095,1.41E-06,30,26,159.764,0,196.5,40,30,100.1072,31,36.56005
1311,1679083600,40.010693,29,39.99932,45,65.55,29,62.00347,1.41E-06,30,26,159.346,0,196.65,40,30,100.02072,31,36.51062
1312,1679083900,39.988605,29,39.991543,45,65.6,29,62.047733,1.41E-06,30,26,159.876,0,196.8,40,30,100.17142,31,36.51385
1313,1679084000,40.003777,29,40.00197,45,65.65,29,62.092144,1.41E-06,30,26,159.219,0,196.95,40,30,100.25445,31,36.520187
1314,1679084200,39.999065,29,40.001114,45,65.7,29,62.13637,1.41E-06,30,26,159.695,0,197.1,40,30,100.30196,31,36.52907
1315,1679084300,40.004955,29,40.00438,45,65.75,29,62.180733,1.41E-06,30,26,159.697,0,197.25,40,30,100.40768,31,36.557804
1316,1679084500,40.011005,29,40.00089,45,65.8,29,62.225094,1.41E-06,29,26,159.14,0,197.4,40,30,100.47419,31,36.503777
1317,1679084700,39.99851,29,39.998627,45,65.85,29,62.2693,1.41E-06,30,25,159.464,0,197.55,40,30,100.55806,31,36.565723
